CustomerID,Tenure,Contract,MonthlyCharges,Churn
CUST00429,3,One Year,67.55,Yes
CUST04826,2,Month-to-Month,56.56,No
CUST06330,1,Two Year,35.18,Yes
CUST05474,24,Month-to-Month,81.12,No
CUST06331,1,Month-to-Month,59.75,Yes
CUST01223,6,Month-to-Month,74.33,No
CUST05015,2,Month-to-Month,82.97,Yes
CUST05276,2,Month-to-Month,39.3,Yes
CUST03985,36,Month-to-Month,62.21,Yes
CUST05925,2,Month-to-Month,57.37,No
CUST03608,3,Two Year,57.5,No
CUST01097,2,Month-to-Month,83.71,No
CUST02073,2,Month-to-Month,89.86,Yes
CUST06318,12,Month-to-Month,68.97,Yes
CUST05613,36,Month-to-Month,73.39,No
CUST05903,1,Month-to-Month,40.55,Yes
CUST01789,1,Month-to-Month,61.54,Yes
CUST05068,3,Two Year,68.23,No
CUST03018,6,Month-to-Month,71.82,Yes
CUST00529,1,One Year,31.02,No
CUST03108,1,Month-to-Month,51.57,Yes
CUST00193,48,Month-to-Month,49.99,No
CUST04526,6,One Year,71.81,No
CUST01127,1,Month-to-Month,90.75,No
CUST03722,36,Month-to-Month,89.96,No
CUST03160,3,Two Year,62.05,No
CUST03314,1,Month-to-Month,35.28,No
CUST00305,24,Month-to-Month,43.89,Yes
CUST04011,1,Month-to-Month,37.61,Yes
CUST01293,12,Month-to-Month,93.06,Yes
CUST00071,24,Month-to-Month,47.66,No
CUST02727,1,Two Year,65.22,No
CUST03845,2,Month-to-Month,35.29,Yes
CUST02880,2,One Year,49.42,No
CUST00832,6,Month-to-Month,61.42,No
CUST05087,24,One Year,55.0,No
CUST01457,18,One Year,57.15,No
CUST04259,3,Two Year,71.59,No
CUST00239,18,One Year,59.73,Yes
CUST00093,24,One Year,69.6,No
CUST02657,36,Two Year,51.82,No
CUST03443,2,Two Year,73.12,No
CUST02998,3,Two Year,52.3,No
CUST05606,18,Month-to-Month,74.11,Yes
CUST03218,1,Month-to-Month,60.43,No
CUST04393,18,One Year,32.48,No
CUST04388,1,Two Year,55.89,No
CUST01002,12,One Year,64.28,No
CUST03188,3,Two Year,68.52,No
CUST06709,18,Two Year,53.42,No
CUST02378,24,Month-to-Month,46.84,No
CUST06259,36,Month-to-Month,70.28,No
CUST05217,6,Month-to-Month,39.18,Yes
CUST02517,1,Month-to-Month,35.15,Yes
CUST01533,24,One Year,54.56,No
CUST02411,18,Month-to-Month,65.65,No
CUST05495,12,Month-to-Month,64.44,Yes
CUST00412,60,Month-to-Month,80.07,No
CUST06145,24,Month-to-Month,40.1,No
CUST06716,6,Month-to-Month,45.77,Yes
CUST06462,18,Month-to-Month,53.82,No
CUST05138,1,One Year,36.5,No
CUST03642,48,Two Year,68.24,No
CUST05982,1,Month-to-Month,39.0,Yes
CUST02800,2,Two Year,35.38,No
CUST06382,12,Month-to-Month,58.4,No
CUST05326,12,One Year,47.18,Yes
CUST02604,3,Month-to-Month,43.39,No
CUST00634,12,Two Year,30.03,No
CUST00499,60,Month-to-Month,63.04,No
CUST02464,12,Month-to-Month,55.91,Yes
CUST06780,1,One Year,30.39,No
CUST00638,2,One Year,30.71,Yes
CUST00721,48,One Year,34.57,No
CUST00289,3,Two Year,46.18,Yes
CUST00758,12,Two Year,45.66,No
CUST02514,12,One Year,48.45,No
CUST02749,36,Month-to-Month,35.38,No
CUST05329,6,Two Year,50.63,No
CUST05169,2,One Year,60.85,No
CUST03407,36,Month-to-Month,35.16,No
CUST00597,18,Month-to-Month,77.07,No
CUST06776,3,Two Year,35.07,No
CUST01069,3,Month-to-Month,54.51,No
CUST01943,24,Two Year,63.29,No
CUST01648,36,Month-to-Month,86.92,No
CUST06076,1,One Year,67.73,No
CUST01701,60,Two Year,55.31,No
CUST05610,6,Two Year,63.63,No
CUST04715,12,Month-to-Month,66.4,No
CUST02667,1,Month-to-Month,40.17,Yes
CUST03915,60,Two Year,41.2,Yes
CUST00087,24,One Year,79.88,No
CUST02309,1,Month-to-Month,59.05,No
CUST04711,6,Two Year,26.14,Yes
CUST03307,6,Two Year,40.82,No
CUST02816,24,One Year,43.01,No
CUST01030,36,Two Year,31.5,No
CUST05436,24,Two Year,66.77,No
CUST05614,2,Month-to-Month,66.39,No
CUST02145,12,One Year,64.2,No
CUST04374,6,Month-to-Month,60.33,Yes
CUST01201,24,Month-to-Month,85.67,No
CUST02026,2,Month-to-Month,89.88,No
CUST00622,2,One Year,36.03,No
CUST06895,12,One Year,47.07,No
CUST00567,6,Two Year,30.28,No
CUST01838,3,One Year,58.4,Yes
CUST01335,60,One Year,63.82,Yes
CUST05864,6,Month-to-Month,50.62,Yes
CUST06656,6,Two Year,29.46,No
CUST02100,6,Month-to-Month,90.01,Yes
CUST03669,1,One Year,78.21,No
CUST06968,3,Two Year,64.83,No
CUST03468,18,Month-to-Month,41.78,Yes
CUST01689,18,Month-to-Month,82.69,No
CUST00746,36,One Year,77.26,No
CUST04774,36,Month-to-Month,40.27,Yes
CUST03258,2,Month-to-Month,77.48,Yes
CUST02188,24,Month-to-Month,80.34,No
CUST00196,3,Month-to-Month,86.68,Yes
CUST01153,24,Month-to-Month,75.44,No
CUST02620,3,Month-to-Month,88.87,Yes
CUST04603,48,Two Year,66.1,No
CUST00803,12,Two Year,54.35,No
CUST04275,18,Month-to-Month,57.86,No
CUST02351,18,Month-to-Month,62.32,Yes
CUST06333,12,Month-to-Month,73.76,No
CUST04517,12,Month-to-Month,66.39,Yes
CUST02069,2,Month-to-Month,40.92,Yes
CUST05399,6,Month-to-Month,75.71,No
CUST00645,1,Month-to-Month,87.11,Yes
CUST06183,1,Month-to-Month,57.96,No
CUST05798,60,Month-to-Month,66.97,Yes
CUST02645,1,Month-to-Month,72.71,Yes
CUST04853,24,Two Year,45.24,No
CUST00121,24,Two Year,63.13,No
CUST01778,6,Month-to-Month,42.31,No
CUST03396,72,One Year,39.99,No
CUST05624,24,Month-to-Month,55.87,No
CUST02136,36,One Year,56.32,No
CUST05793,60,One Year,54.31,No
CUST04253,3,Two Year,48.83,No
CUST00135,48,Month-to-Month,40.14,No
CUST06177,12,One Year,36.73,No
CUST06616,24,One Year,50.82,No
CUST04158,36,Month-to-Month,84.26,No
CUST02560,12,One Year,64.97,No
CUST00063,36,One Year,57.85,No
CUST04557,18,Two Year,51.31,No
CUST06090,1,Month-to-Month,78.71,Yes
CUST03444,72,Two Year,38.59,No
CUST03320,24,Month-to-Month,80.81,Yes
CUST03723,48,Month-to-Month,91.7,Yes
CUST00680,36,Month-to-Month,47.66,No
CUST03699,48,One Year,55.26,No
CUST00742,3,Month-to-Month,86.46,No
CUST01212,6,One Year,55.5,Yes
CUST02171,18,Month-to-Month,88.96,No
CUST05863,1,Month-to-Month,42.59,Yes
CUST04773,2,Month-to-Month,74.42,No
CUST00568,6,Month-to-Month,92.65,No
CUST01874,36,Month-to-Month,78.37,No
CUST03253,18,Month-to-Month,94.85,No
CUST01718,24,One Year,59.19,No
CUST01393,2,Two Year,28.96,No
CUST05248,36,Month-to-Month,59.25,No
CUST03002,24,Month-to-Month,74.06,No
CUST03591,60,One Year,52.64,No
CUST00490,36,Two Year,55.16,No
CUST06393,24,Month-to-Month,57.48,No
CUST00691,3,Month-to-Month,77.18,No
CUST06213,6,Month-to-Month,43.07,No
CUST00603,2,One Year,54.43,No
CUST01912,36,One Year,58.64,Yes
CUST04802,1,Month-to-Month,91.92,Yes
CUST05647,1,Month-to-Month,61.08,Yes
CUST04948,24,Month-to-Month,72.19,Yes
CUST05790,2,Month-to-Month,51.63,No
CUST02874,6,Month-to-Month,81.91,No
CUST02367,1,Month-to-Month,45.47,Yes
CUST01188,1,Two Year,68.11,No
CUST00275,12,Month-to-Month,43.06,Yes
CUST04506,3,Two Year,61.05,No
CUST01362,2,Month-to-Month,85.75,Yes
CUST03913,1,Month-to-Month,37.79,No
CUST01527,3,Month-to-Month,50.71,No
CUST03681,24,Month-to-Month,50.3,No
CUST06740,48,Two Year,59.59,No
CUST06900,6,Month-to-Month,56.64,No
CUST03432,72,Month-to-Month,86.12,Yes
CUST03166,12,Month-to-Month,53.67,No
CUST06578,3,Month-to-Month,53.78,No
CUST01338,18,Month-to-Month,52.1,No
CUST00946,1,Month-to-Month,41.91,Yes
CUST05500,18,Two Year,52.01,No
CUST02251,1,Month-to-Month,60.27,Yes
CUST06786,36,Month-to-Month,70.75,No
CUST03430,12,Two Year,62.91,Yes
CUST03011,12,Two Year,33.51,No
CUST02347,18,One Year,35.8,No
CUST00069,1,Month-to-Month,53.93,No
CUST05119,24,One Year,45.96,No
CUST04964,24,Month-to-Month,71.67,No
CUST01599,1,Month-to-Month,65.15,Yes
CUST03271,2,Month-to-Month,45.87,Yes
CUST04104,2,Month-to-Month,94.81,Yes
CUST04530,2,One Year,42.8,No
CUST01504,3,Two Year,55.38,No
CUST02852,2,Two Year,59.16,No
CUST00151,48,One Year,79.76,No
CUST02808,2,One Year,32.02,No
CUST02087,1,Month-to-Month,64.96,Yes
CUST06376,1,One Year,74.23,Yes
CUST02260,6,Month-to-Month,53.28,No
CUST04828,2,Two Year,48.83,Yes
CUST02973,24,Two Year,53.28,Yes
CUST05389,12,Two Year,62.62,No
CUST02806,60,One Year,71.32,Yes
CUST00860,1,Month-to-Month,73.02,Yes
CUST02670,3,One Year,60.44,No
CUST02688,6,Month-to-Month,36.76,Yes
CUST06269,3,Two Year,63.25,No
CUST05928,18,Month-to-Month,93.65,No
CUST00367,60,Month-to-Month,50.28,Yes
CUST01433,12,Month-to-Month,78.98,No
CUST06813,1,Month-to-Month,48.18,No
CUST01780,36,Month-to-Month,57.78,Yes
CUST04252,1,One Year,70.69,No
CUST03683,24,Month-to-Month,77.58,Yes
CUST01819,18,One Year,75.4,No
CUST04459,6,Two Year,32.88,No
CUST00842,18,Month-to-Month,76.56,No
CUST01190,24,Month-to-Month,69.4,No
CUST00176,2,Month-to-Month,46.42,Yes
CUST05047,12,Month-to-Month,59.84,No
CUST00618,3,One Year,46.54,No
CUST02094,12,One Year,54.53,No
CUST02926,48,Month-to-Month,90.07,Yes
CUST06957,12,Month-to-Month,78.51,Yes
CUST04601,2,Month-to-Month,86.34,Yes
CUST01031,1,Month-to-Month,50.04,Yes
CUST06050,48,Month-to-Month,80.82,Yes
CUST00301,1,Month-to-Month,89.24,Yes
CUST01473,36,Month-to-Month,64.85,No
CUST00284,1,One Year,43.2,No
CUST02029,2,Two Year,52.86,No
CUST04004,2,Month-to-Month,71.21,No
CUST04272,60,Month-to-Month,64.25,Yes
CUST05547,1,One Year,70.36,Yes
CUST01814,1,Month-to-Month,63.65,Yes
CUST01272,36,Month-to-Month,66.36,Yes
CUST03615,3,Month-to-Month,63.82,Yes
CUST04040,12,One Year,62.58,No
CUST05345,60,Month-to-Month,94.42,Yes
CUST02314,24,Month-to-Month,82.44,No
CUST02009,1,Month-to-Month,72.56,No
CUST05492,24,Month-to-Month,69.48,No
CUST02643,24,Month-to-Month,82.36,No
CUST03227,2,One Year,55.58,No
CUST06621,1,Month-to-Month,36.56,Yes
CUST04457,24,Month-to-Month,57.28,No
CUST03495,18,One Year,72.44,No
CUST03626,2,One Year,37.27,No
CUST00100,1,Two Year,68.04,No
CUST05056,18,Month-to-Month,82.97,No
CUST00745,2,Month-to-Month,52.29,No
CUST06472,36,One Year,45.97,No
CUST00481,18,Month-to-Month,57.82,No
CUST04620,36,Month-to-Month,79.06,No
CUST06798,3,One Year,51.1,No
CUST04931,6,One Year,36.58,No
CUST01158,36,Month-to-Month,51.39,No
CUST01438,24,Month-to-Month,37.66,No
CUST02415,12,Month-to-Month,46.15,No
CUST04049,36,Month-to-Month,82.03,No
CUST00403,12,One Year,53.66,No
CUST02196,6,Month-to-Month,85.32,No
CUST00950,18,Month-to-Month,86.61,No
CUST05473,1,Month-to-Month,43.63,No
CUST02068,2,Month-to-Month,64.84,No
CUST03197,48,One Year,38.15,Yes
CUST04887,3,Month-to-Month,62.1,No
CUST00669,2,Two Year,51.13,No
CUST00219,18,Two Year,32.74,No
CUST01963,36,Month-to-Month,36.36,Yes
CUST02978,1,Two Year,74.12,No
CUST03476,24,Month-to-Month,69.6,Yes
CUST02214,60,Month-to-Month,77.79,No
CUST02634,2,One Year,64.15,Yes
CUST04023,18,Two Year,48.86,No
CUST03162,1,One Year,73.36,No
CUST04678,60,One Year,33.58,No
CUST04627,3,One Year,75.38,No
CUST02146,36,Month-to-Month,85.87,Yes
CUST00778,24,Two Year,70.65,No
CUST02435,60,Month-to-Month,85.39,No
CUST04690,60,One Year,79.38,No
CUST03858,12,Month-to-Month,45.55,Yes
CUST04232,12,One Year,41.79,No
CUST01492,6,Month-to-Month,56.15,Yes
CUST02886,48,One Year,32.93,No
CUST02830,1,One Year,71.18,No
CUST04175,36,Two Year,55.93,No
CUST05231,18,One Year,37.46,No
CUST03965,1,Two Year,54.97,No
CUST00518,36,Month-to-Month,39.91,No
CUST03013,3,Two Year,61.6,No
CUST03205,18,Month-to-Month,36.2,No
CUST03774,24,Month-to-Month,77.05,No
CUST04787,36,Two Year,31.93,No
CUST06816,1,Month-to-Month,71.13,Yes
CUST06301,24,Month-to-Month,72.5,Yes
CUST03665,12,One Year,67.76,No
CUST00569,48,Two Year,56.78,No
CUST00361,6,One Year,66.43,No
CUST05240,3,Two Year,40.23,No
CUST05405,3,Two Year,72.81,No
CUST02992,24,Month-to-Month,58.16,No
CUST00760,24,Month-to-Month,56.71,Yes
CUST03546,2,Month-to-Month,44.85,Yes
CUST06575,1,Month-to-Month,71.78,Yes
CUST05678,2,One Year,49.37,No
CUST04555,6,One Year,56.58,No
CUST00215,24,Month-to-Month,92.44,No
CUST02900,1,Month-to-Month,85.79,No
CUST03783,1,Two Year,44.76,No
CUST04533,2,Two Year,28.54,No
CUST05853,36,Two Year,60.59,No
CUST02779,6,Month-to-Month,69.07,No
CUST05142,1,Two Year,27.69,No
CUST01474,6,Month-to-Month,90.46,Yes
CUST02245,36,Month-to-Month,57.84,No
CUST00726,36,Month-to-Month,94.97,Yes
CUST03459,24,Month-to-Month,45.88,Yes
CUST00050,2,Month-to-Month,56.89,Yes
CUST05477,3,Month-to-Month,89.76,No
CUST00888,2,Month-to-Month,61.5,No
CUST06120,18,Month-to-Month,80.74,No
CUST04819,36,One Year,68.12,No
CUST06317,24,Month-to-Month,61.02,No
CUST00517,6,Month-to-Month,50.14,Yes
CUST06366,12,One Year,66.21,No
CUST00140,60,Month-to-Month,42.7,No
CUST02971,6,Month-to-Month,93.05,Yes
CUST03077,48,Month-to-Month,63.49,No
CUST03350,2,Month-to-Month,94.73,Yes
CUST03455,48,Two Year,45.8,No
CUST00464,12,Month-to-Month,54.18,No
CUST04300,18,Month-to-Month,36.39,No
CUST01234,1,One Year,73.21,No
CUST00595,36,Month-to-Month,55.42,No
CUST00451,24,Month-to-Month,88.83,Yes
CUST03892,12,Month-to-Month,71.84,No
CUST04940,36,Month-to-Month,49.27,Yes
CUST03488,1,Two Year,44.24,No
CUST00313,1,Month-to-Month,49.97,Yes
CUST03048,3,Month-to-Month,85.63,No
CUST04218,12,One Year,60.65,No
CUST04705,6,Month-to-Month,87.13,No
CUST00452,12,Month-to-Month,79.62,No
CUST05650,12,Two Year,62.92,Yes
CUST00891,24,Month-to-Month,73.34,No
CUST02764,6,Two Year,27.99,No
CUST03935,3,Month-to-Month,71.25,Yes
CUST01507,12,Month-to-Month,39.03,Yes
CUST03064,18,Month-to-Month,80.13,No
CUST06916,2,One Year,70.31,Yes
CUST01000,6,Month-to-Month,86.33,No
CUST00390,24,Month-to-Month,75.64,Yes
CUST02331,2,One Year,30.53,No
CUST01477,24,Month-to-Month,78.62,Yes
CUST02241,24,Month-to-Month,89.31,Yes
CUST06693,18,One Year,51.87,No
CUST06297,3,Two Year,46.65,No
CUST05839,18,Month-to-Month,61.72,No
CUST05901,18,Two Year,67.04,No
CUST02776,6,Month-to-Month,43.01,Yes
CUST01924,3,Two Year,47.84,No
CUST00759,36,Two Year,34.38,No
CUST03873,2,One Year,59.5,Yes
CUST06122,1,Month-to-Month,68.43,No
CUST01294,18,Month-to-Month,76.91,No
CUST06167,6,Month-to-Month,63.55,No
CUST06572,1,Month-to-Month,90.57,No
CUST04626,18,Month-to-Month,69.57,No
CUST01908,3,One Year,58.21,No
CUST06139,18,Two Year,33.96,No
CUST04849,24,Month-to-Month,64.4,Yes
CUST00369,2,Month-to-Month,35.1,Yes
CUST01938,36,Two Year,28.45,No
CUST01152,36,Two Year,55.89,No
CUST04801,1,Month-to-Month,68.44,No
CUST03406,24,Month-to-Month,54.84,No
CUST06887,2,One Year,46.73,No
CUST00192,36,Month-to-Month,51.71,No
CUST05167,2,Two Year,36.19,No
CUST03612,1,One Year,46.12,Yes
CUST00175,18,Month-to-Month,83.45,Yes
CUST01904,1,One Year,34.09,No
CUST01100,3,One Year,58.08,No
CUST04631,1,Two Year,53.81,No
CUST04748,1,Month-to-Month,65.04,No
CUST02293,2,Month-to-Month,77.5,No
CUST06093,3,Month-to-Month,40.95,No
CUST06809,3,Month-to-Month,52.28,Yes
CUST05479,24,Month-to-Month,41.2,No
CUST03524,1,Month-to-Month,47.41,Yes
CUST01165,2,Month-to-Month,75.03,No
CUST03719,6,Month-to-Month,92.53,No
CUST03979,1,Month-to-Month,84.23,No
CUST02908,2,Month-to-Month,76.86,Yes
CUST05207,24,Two Year,28.89,No
CUST04944,3,Two Year,28.97,No
CUST01662,12,Month-to-Month,47.91,Yes
CUST00509,48,One Year,32.51,No
CUST00167,3,Two Year,36.9,No
CUST06620,24,Month-to-Month,88.24,No
CUST05603,1,Month-to-Month,35.38,Yes
CUST03122,2,Month-to-Month,41.06,No
CUST05845,36,Month-to-Month,64.05,No
CUST00104,12,One Year,56.85,Yes
CUST03333,2,Month-to-Month,46.43,Yes
CUST04231,24,One Year,43.5,No
CUST05827,18,One Year,33.15,No
CUST06411,1,Month-to-Month,82.33,No
CUST04292,1,Month-to-Month,51.27,Yes
CUST01753,1,Month-to-Month,66.53,Yes
CUST06247,2,Month-to-Month,89.62,Yes
CUST03743,24,Month-to-Month,81.41,No
CUST05609,6,Two Year,65.37,No
CUST01659,6,Month-to-Month,91.71,Yes
CUST00153,1,Two Year,46.91,No
CUST03574,72,Month-to-Month,65.5,No
CUST02484,1,Two Year,60.2,No
CUST01584,12,Month-to-Month,42.45,No
CUST05886,12,Month-to-Month,52.39,Yes
CUST02553,24,One Year,62.73,No
CUST03380,24,One Year,37.66,No
CUST03003,2,Month-to-Month,76.23,No
CUST03539,18,One Year,47.07,Yes
CUST05133,1,Month-to-Month,49.69,Yes
CUST05417,3,Month-to-Month,70.32,No
CUST06108,1,Two Year,46.98,Yes
CUST02210,48,One Year,63.03,No
CUST03650,72,One Year,76.32,No
CUST04206,12,Two Year,59.91,No
CUST01823,18,Month-to-Month,78.39,Yes
CUST06006,60,One Year,76.82,No
CUST04685,24,Two Year,42.42,No
CUST04193,12,Month-to-Month,89.96,Yes
CUST04425,3,Two Year,61.88,No
CUST00310,3,Month-to-Month,86.64,Yes
CUST00213,18,Month-to-Month,62.3,Yes
CUST03359,36,Month-to-Month,78.63,No
CUST06672,24,Month-to-Month,65.76,No
CUST03553,12,One Year,76.51,No
CUST00496,3,Month-to-Month,75.75,Yes
CUST00206,1,Month-to-Month,47.82,No
CUST01435,1,Two Year,63.58,No
CUST01136,1,Month-to-Month,68.98,Yes
CUST02585,12,Two Year,74.65,Yes
CUST00869,36,Month-to-Month,43.73,No
CUST04056,1,Month-to-Month,77.33,Yes
CUST00306,60,Two Year,31.37,No
CUST01850,18,Month-to-Month,44.75,No
CUST03729,2,Month-to-Month,57.5,Yes
CUST01989,6,Two Year,35.86,No
CUST02799,72,Month-to-Month,92.88,No
CUST04509,12,Month-to-Month,58.25,Yes
CUST01535,6,Month-to-Month,86.17,No
CUST00844,60,Month-to-Month,86.11,Yes
CUST01988,12,Two Year,36.72,No
CUST04093,12,Month-to-Month,83.23,No
CUST04695,6,Month-to-Month,37.69,No
CUST05258,12,One Year,73.28,No
CUST00384,36,One Year,50.42,No
CUST01539,2,Month-to-Month,40.27,No
CUST00212,24,Month-to-Month,82.04,No
CUST01958,6,Two Year,51.86,No
CUST04571,12,Month-to-Month,59.09,No
CUST02439,12,Month-to-Month,80.66,Yes
CUST02728,2,Month-to-Month,93.88,Yes
CUST03219,24,Month-to-Month,57.59,Yes
CUST05267,3,Month-to-Month,63.49,No
CUST01350,1,One Year,44.09,No
CUST04373,1,One Year,43.15,No
CUST06726,1,Two Year,38.25,No
CUST05350,24,Month-to-Month,65.34,No
CUST00681,36,Two Year,58.02,No
CUST00181,3,Month-to-Month,78.74,No
CUST06661,12,One Year,67.63,Yes
CUST04873,2,Month-to-Month,65.97,Yes
CUST06463,48,Month-to-Month,39.93,No
CUST00279,24,One Year,43.62,No
CUST02938,12,One Year,73.03,Yes
CUST04840,3,Month-to-Month,51.19,Yes
CUST02481,3,Month-to-Month,51.87,No
CUST00290,18,Two Year,38.83,No
CUST04341,6,Month-to-Month,66.41,Yes
CUST06752,12,Month-to-Month,42.51,Yes
CUST00994,18,Month-to-Month,59.49,No
CUST02237,36,Month-to-Month,52.51,No
CUST06658,3,Month-to-Month,44.78,Yes
CUST00040,6,One Year,58.87,No
CUST06744,36,One Year,54.34,No
CUST02755,48,Month-to-Month,92.06,No
CUST05607,36,One Year,74.35,No
CUST05295,24,Month-to-Month,71.27,No
CUST00271,24,Month-to-Month,84.03,Yes
CUST06289,60,Month-to-Month,39.04,No
CUST02884,1,Two Year,69.79,No
CUST05718,3,One Year,32.0,No
CUST06995,48,Two Year,64.24,No
CUST05433,18,Two Year,29.6,No
CUST00112,2,Two Year,38.17,No
CUST01392,1,Month-to-Month,35.32,No
CUST02601,18,Month-to-Month,58.04,No
CUST00221,18,Two Year,73.44,No
CUST06663,3,One Year,36.03,Yes
CUST03026,6,Month-to-Month,47.33,No
CUST04249,12,Month-to-Month,58.9,No
CUST00084,1,Month-to-Month,88.87,No
CUST00874,6,Two Year,28.95,No
CUST06483,18,One Year,77.24,No
CUST04616,3,One Year,70.55,No
CUST00462,18,Month-to-Month,52.14,No
CUST06149,18,One Year,35.09,No
CUST00552,36,Month-to-Month,72.63,No
CUST06508,48,One Year,65.68,No
CUST02375,18,Month-to-Month,60.93,No
CUST06434,12,Month-to-Month,81.0,Yes
CUST02247,1,Month-to-Month,53.07,Yes
CUST06772,36,Two Year,73.19,No
CUST06488,6,One Year,62.36,No
CUST02451,3,Month-to-Month,84.4,No
CUST02330,1,Two Year,46.52,No
CUST05869,36,One Year,47.19,No
CUST02147,6,Month-to-Month,74.22,No
CUST05457,3,Month-to-Month,81.19,Yes
CUST05844,1,Month-to-Month,50.6,Yes
CUST06172,18,Month-to-Month,81.08,No
CUST00651,1,Month-to-Month,46.06,No
CUST00709,2,Month-to-Month,52.32,Yes
CUST06655,2,One Year,73.28,No
CUST06594,36,Two Year,74.76,No
CUST05252,60,One Year,57.44,No
CUST05411,18,One Year,34.91,No
CUST05426,12,Two Year,29.88,No
CUST01425,72,Month-to-Month,58.43,No
CUST01217,1,One Year,70.75,Yes
CUST05338,12,Month-to-Month,79.97,No
CUST01925,24,Month-to-Month,38.46,Yes
CUST03775,18,Month-to-Month,39.36,Yes
CUST04658,12,Two Year,36.1,No
CUST00315,36,Month-to-Month,81.81,No
CUST03769,2,Month-to-Month,67.09,Yes
CUST01428,60,Two Year,74.05,No
CUST03904,2,One Year,54.38,No
CUST06068,3,One Year,35.39,Yes
CUST03905,36,One Year,33.14,No
CUST05658,36,Month-to-Month,88.7,No
CUST06748,1,One Year,63.69,Yes
CUST01106,2,One Year,73.4,Yes
CUST05144,24,Month-to-Month,45.74,No
CUST04288,12,Month-to-Month,54.01,No
CUST07000,18,One Year,42.38,No
CUST03493,36,Month-to-Month,73.6,No
CUST00685,48,Month-to-Month,35.16,No
CUST05122,48,Month-to-Month,43.96,No
CUST02766,60,Month-to-Month,77.7,No
CUST05489,18,Month-to-Month,50.99,Yes
CUST04241,18,Month-to-Month,94.73,No
CUST02452,60,One Year,48.34,Yes
CUST06007,12,Two Year,50.69,Yes
CUST00327,12,Month-to-Month,54.93,Yes
CUST03932,2,Month-to-Month,87.06,Yes
CUST05934,72,Month-to-Month,83.22,No
CUST02177,3,Month-to-Month,70.22,Yes
CUST03581,12,Month-to-Month,71.03,No
CUST06971,2,Month-to-Month,81.45,No
CUST06055,36,Month-to-Month,48.34,No
CUST03228,3,One Year,63.12,Yes
CUST02788,2,Month-to-Month,54.08,Yes
CUST04759,6,Two Year,56.26,Yes
CUST06828,2,Month-to-Month,85.67,Yes
CUST01677,1,Month-to-Month,69.22,Yes
CUST00349,6,One Year,62.07,No
CUST06359,48,Two Year,68.36,No
CUST03555,1,One Year,52.85,Yes
CUST05458,6,Month-to-Month,54.4,No
CUST01627,2,Month-to-Month,61.38,Yes
CUST04578,2,Two Year,74.57,No
CUST03124,6,One Year,56.78,No
CUST03408,72,One Year,63.58,No
CUST00872,3,Month-to-Month,82.55,Yes
CUST04076,12,Month-to-Month,61.12,Yes
CUST03859,6,Two Year,55.33,No
CUST03827,6,Month-to-Month,40.89,No
CUST02219,36,Two Year,61.98,No
CUST05486,72,Month-to-Month,73.42,Yes
CUST02122,12,Month-to-Month,68.1,Yes
CUST05830,12,Month-to-Month,91.85,Yes
CUST03319,24,One Year,54.48,No
CUST00086,3,Month-to-Month,48.16,No
CUST03886,48,One Year,55.52,No
CUST01878,12,Month-to-Month,38.73,Yes
CUST02802,48,Month-to-Month,50.9,No
CUST05522,12,Two Year,34.55,No
CUST02641,3,Month-to-Month,37.39,No
CUST06368,2,Two Year,30.6,No
CUST02881,3,Month-to-Month,45.79,No
CUST06231,12,Month-to-Month,36.69,Yes
CUST00495,6,Two Year,41.81,No
CUST04082,2,Month-to-Month,94.07,Yes
CUST02526,3,Month-to-Month,48.07,Yes
CUST04408,1,One Year,69.57,No
CUST03354,12,Two Year,34.42,No
CUST03808,3,Month-to-Month,89.21,Yes
CUST01271,24,Month-to-Month,61.37,No
CUST05559,3,Two Year,70.9,No
CUST06996,12,Month-to-Month,77.89,No
CUST02896,36,Month-to-Month,90.04,No
CUST05684,2,Month-to-Month,42.63,Yes
CUST05784,1,Month-to-Month,47.59,No
CUST00619,24,Two Year,60.14,No
CUST06021,6,One Year,71.17,Yes
CUST03631,24,One Year,44.33,Yes
CUST04055,24,Two Year,42.22,No
CUST05762,48,One Year,74.04,Yes
CUST03078,1,Month-to-Month,87.9,Yes
CUST04153,24,Month-to-Month,35.58,No
CUST01414,1,Month-to-Month,71.89,No
CUST02202,1,Month-to-Month,36.78,Yes
CUST02002,2,Month-to-Month,74.61,No
CUST05428,2,One Year,52.3,No
CUST00870,48,Month-to-Month,66.87,Yes
CUST02359,12,Two Year,65.51,No
CUST02007,6,Month-to-Month,87.78,Yes
CUST03607,36,One Year,79.07,No
CUST04843,3,Two Year,74.41,No
CUST00357,1,Two Year,73.13,No
CUST01163,3,Month-to-Month,75.71,No
CUST05994,12,Month-to-Month,44.77,Yes
CUST03090,2,Month-to-Month,45.37,No
CUST06180,3,Month-to-Month,39.09,No
CUST05584,24,Two Year,66.82,No
CUST04086,1,Month-to-Month,70.85,Yes
CUST06904,18,Two Year,46.09,Yes
CUST01891,1,Month-to-Month,43.01,No
CUST00580,2,One Year,66.55,No
CUST02320,6,One Year,68.45,No
CUST03533,3,Two Year,48.66,No
CUST01692,12,One Year,67.75,Yes
CUST00863,12,Month-to-Month,76.64,Yes
CUST04735,6,Month-to-Month,74.61,No
